"","behaviorSpaceRun","tick","compID","mean_within_dist","n_pairs","numPred"
"16482","48",2600,3,1.34119985460781,1,1
"16483","48",2650,1,1.96278937801773,66,1
"16484","48",2650,2,1.45349147460428,28,1
"16485","48",2700,1,2.15945015269716,64,1
"16486","48",2700,2,1.54076132834362,28,1
"16487","48",2750,1,1.75710287679899,95,1
"16488","48",2800,1,2.0487600088806,64,1
"16489","48",2800,2,1.73418494041107,28,1
"16490","48",2850,1,1.68664409840257,66,1
"16491","48",2850,2,1.44944104205027,28,1
"16492","48",2900,1,2.19616894554491,66,1
"16493","48",2900,2,1.46202065035596,28,1
"16494","48",2950,1,1.33198269838376,66,1
"16495","48",2950,2,0.653655037914271,3,1
"16496","48",2950,3,1.30615539482562,10,1
"16497","48",3000,1,2.16227934945973,66,1
"16498","48",3000,2,1.26021612736225,28,1
"16499","48",3050,1,2.15482068173556,65,1
"16500","48",3050,2,1.1972865001727,28,1
"16501","48",3100,1,1.98815952814397,66,1
"16502","48",3100,2,1.47071349442235,21,1
"16503","48",3150,1,1.83793473828774,67,1
"16504","48",3150,2,1.13828207112045,3,1
"16505","48",3200,1,2.25082019910878,101,1
"16506","48",3250,1,2.04597581448546,102,1
"16507","48",3300,1,2.1328385776369,102,1
"16508","48",3350,1,2.44070499145271,100,1
"16509","48",3400,1,2.07507833851948,102,1
"16510","48",3450,1,2.35561203857318,102,1
"16511","48",3500,1,1.79484503723693,99,1
"16512","48",3550,1,1.60425404020193,92,1
"16513","48",3600,1,1.615724686542,36,1
"16514","48",3600,2,1.67810166499365,55,1
"16515","48",3650,1,1.68462071401077,36,1
"16516","48",3650,2,2.03693459376895,55,1
"16517","48",3700,1,1.5577379538425,36,1
"16518","48",3700,2,1.55135755306702,55,1
"16519","48",3750,1,1.69314087949178,36,1
"16520","48",3750,2,2.16523226560884,55,1
"16521","48",3800,1,1.48499212020302,36,1
"16522","48",3800,2,1.63527353755629,55,1
"16523","48",3850,1,1.43082531325401,36,1
"16524","48",3850,2,1.78879286383731,55,1
"16525","48",3900,1,1.79636233731799,36,1
"16526","48",3900,2,1.56459153914158,55,1
"16527","48",3950,1,1.32932735156712,36,1
"16528","48",3950,2,1.84030233699893,55,1
"16529","48",4000,1,1.40397185957459,36,1
"16530","48",4000,2,1.14031815193805,6,1
"16531","48",4000,3,1.78045866600697,21,1
"16532","48",4050,1,2.03914161602207,36,1
"16533","48",4050,2,1.52447982374635,55,1
"16534","48",4100,1,2.54186812643014,21,1
"16535","48",4100,2,3.04503964598111,49,1
"16536","48",4150,1,1.35354563671247,21,1
"16537","48",4150,2,2.34122415405933,71,1
"16538","48",4200,1,1.36915809180425,21,1
"16539","48",4200,2,2.58328577914805,67,1
"16540","48",4250,1,1.2167114834937,21,1
"16541","48",4250,2,2.41979270337426,68,1
"16542","48",4300,1,1.46559807341801,21,1
"16543","48",4300,2,2.11526174753494,65,1
"16544","48",4350,1,1.76970157807367,21,1
"16545","48",4350,2,1.04405988812903,1,1
"16546","48",4350,3,1.98757730353752,42,1
"16547","48",4400,1,1.75508057057071,21,1
"16548","48",4400,2,2.73402489732618,21,1
"16549","48",4400,3,1.16648576437711,10,1
"16550","48",4450,1,0.652160867425597,3,1
"16551","48",4450,2,2.18143959501763,6,1
"16552","48",4450,3,2.38778607228363,72,1
"16553","48",4500,1,1.61997553322964,21,1
"16554","48",4500,2,2.5075476339743,73,1
"16555","48",4550,1,1.92366813741023,21,1
"16556","48",4550,2,2.67472335732975,72,1
"16557","48",4600,1,2.06287392560267,21,1
"16558","48",4600,2,2.47654057628792,69,1
"16559","48",4650,1,1.73793880843408,21,1
"16560","48",4650,2,2.68478394849425,67,1
"16561","48",4700,1,1.69597815711987,21,1
"16562","48",4700,2,2.39620474015791,69,1
"16563","48",4750,1,1.58839999968064,21,1
"16564","48",4750,2,2.56202073151817,70,1
"16565","48",4800,1,1.61456334442343,21,1
"16566","48",4800,2,2.57067080064327,70,1
"16567","48",4850,1,1.84642038177099,21,1
"16568","48",4850,2,2.4952174460762,66,1
"16569","48",4900,1,1.55276575829565,21,1
"16570","48",4900,2,2.63317366811907,70,1
"16571","48",4950,1,1.86907227102849,21,1
"16572","48",4950,2,2.69206429608362,70,1
"16573","48",5000,1,1.9281617640551,21,1
"16574","48",5000,2,2.6665240355774,70,1
"16575","48",5050,1,2.06621101000452,21,1
"16576","48",5050,2,2.33270136684158,77,1
"16577","48",5100,1,1.97544258063457,21,1
"16578","48",5100,2,1.93133356016357,78,1
"16579","48",5150,1,1.84578191807419,21,1
"16580","48",5150,2,2.03953056318508,78,1
"16581","48",5200,1,1.76213627678754,21,1
"16582","48",5200,2,2.15994157887233,78,1
"16583","48",5250,1,1.26329949437254,6,1
"16584","48",5250,2,1.88032996895738,78,1
"16585","48",5250,3,2.26332440537504,3,1
"16586","48",5300,1,1.97767175965437,21,1
"16587","48",5300,2,2.08815946764114,78,1
"16588","48",5350,1,1.82950878968236,21,1
"16589","48",5350,2,2.30060814483869,78,1
"16590","48",5400,1,1.61907067916942,21,1
"16591","48",5400,2,2.31251086837513,78,1
"16592","48",5450,1,1.77198463831348,21,1
"16593","48",5450,2,2.65659698163196,76,1
"16594","48",5500,1,1.75101134450483,15,1
"16595","48",5500,2,2.4199444335154,78,1
"16596","48",5550,1,1.86121905746517,21,1
"16597","48",5550,2,2.035316933832,78,1
"16598","48",5600,1,1.91673830895195,21,1
"16599","48",5600,2,1.94707407205487,78,1
"16600","48",5650,1,2.04822997739862,21,1
"16601","48",5650,2,2.10145057952482,78,1
"16602","48",5700,1,2.23970803169655,21,1
"16603","48",5700,2,2.07093103942083,28,1
"16604","48",5700,3,1.29845781617559,10,1
"16605","48",5750,1,2.91097282823995,110,1
"16606","48",5800,1,2.38478369180718,168,1
"16607","48",5850,1,2.626935482896,179,1
"16608","48",5900,1,2.49990892777422,185,1
"16609","48",5950,1,3.68548130230094,2,1
"16610","48",5950,2,2.15558763815468,120,1
"16611","48",6000,1,2.41025008084724,145,1
"16612","48",6050,1,2.37347151365116,38,1
"16613","48",6050,2,1.98756739424345,36,1
"16614","48",6100,1,2.8538179125481,149,1
"16615","48",6150,1,2.4492048919123,156,1
"16616","48",6200,1,2.73015271790796,169,1
"16617","48",6250,1,3.03528672746053,165,1
"16618","48",6300,1,2.73826083818737,169,1
"16619","48",6350,1,2.49733459424787,155,1
"16620","48",6400,1,2.52703691087314,138,1
"16621","48",6450,1,2.68119514695655,132,1
"16622","48",6500,1,2.85642733024644,150,1
"16623","48",6550,1,3.00170765120489,6,1
"16624","48",6550,2,3.0983465122302,83,1
"16625","48",6600,1,2.0501529176557,10,1
"16626","48",6600,2,2.51956581698347,102,1
"16627","48",6650,1,0.250902451163795,1,1
"16628","48",6650,2,2.43550053277775,103,1
"16629","48",6650,3,0.882226399630912,3,1
"16630","48",6700,1,0.14748142255891,1,1
"16631","48",6700,2,2.7386133194208,104,1
"16632","48",6700,3,0.598076193497106,3,1
"16633","48",6750,1,3.27150515720955,9,1
"16634","48",6750,2,2.85118023252134,104,1
"16635","48",6800,1,2.85497721608415,94,1
"16636","48",6800,2,2.14958700727683,6,1
"16637","48",6850,1,1.2338435630725,3,1
"16638","48",6850,2,2.43991597320326,83,1
"16639","48",6850,3,1.54511009963692,1,1
"16640","48",6900,1,1.40938421464803,10,1
"16641","48",6900,2,0.790997226996415,3,1
"16642","48",6900,3,1.63100100821895,66,1
"16643","48",6950,1,1.34247223713085,10,1
"16644","48",6950,2,0.763657354581135,3,1
"16645","48",6950,3,1.85259163896767,66,1
"16646","48",7000,1,1.44529593204645,10,1
"16647","48",7000,2,0.637370055281583,3,1
"16648","48",7000,3,2.13554062119028,65,1
"16649","48",7050,1,2.7614106566984,28,1
"16650","48",7050,2,3.66086284016822,25,1
"16651","48",7050,3,2.93927805591781,1,1
"16652","48",7100,1,2.21241750864557,36,1
"16653","48",7100,2,3.01842620954658,36,1
"16654","48",7150,1,2.20752163105008,36,1
"16655","48",7150,2,2.55571230699989,39,1
"16656","48",7200,1,2.08060240258991,38,1
"16657","48",7200,2,2.49283252104694,39,1
"16658","48",7250,1,2.87333662909891,42,1
"16659","48",7250,2,2.46902672056347,40,1
"16660","48",7300,1,3.45531583908488,150,1
"16661","48",7350,1,2.93895022457624,148,1
"16662","48",7400,1,3.00350494732484,156,1
"16663","48",7450,1,3.02440556482637,156,1
"16664","48",7500,1,3.20502444521982,153,1
"16665","48",7550,1,3.16065514575981,151,1
"16666","48",7600,1,3.15412267796627,146,1
"16667","48",7650,1,3.00105512658499,140,1
"16668","48",7700,1,0.775969516153821,1,1
"16669","48",7700,2,2.81499323076563,147,1
"16670","48",7750,1,2.99568254224089,163,1
"16671","48",7800,1,2.6558035317597,169,1
"16672","48",7850,1,2.7589262545092,164,1
"16673","48",7900,1,3.06660072807561,161,1
"16674","48",7950,1,2.92108846721679,164,1
"16675","48",8000,1,3.01877954569668,162,1
"16676","48",8050,1,3.19620066565859,158,1
"16677","48",8100,1,3.28625048618203,155,1
"16678","48",8150,1,3.56120560222663,82,1
"16679","48",8200,1,3.4014213718584,124,1
"16680","48",8250,1,3.14939866362895,142,1
"16681","48",8300,1,3.12101287709598,152,1
"16682","48",8350,1,3.34004661422971,148,1
"16683","48",8400,1,3.36553270026047,148,1
"16684","48",8450,1,3.10607500581194,161,1
"16685","48",8500,1,3.14514737304383,139,1
"16686","48",8550,1,3.00737750245071,142,1
"16687","48",8600,1,3.11827772085983,137,1
"16688","48",8650,1,3.14027528830353,137,1
"16689","48",8700,1,3.01962473055372,133,1
"16690","48",8750,1,3.02126728901454,131,1
"16691","48",8800,1,2.97769788161874,124,1
"16692","48",8850,1,2.7993321026043,121,1
"16693","48",8900,1,2.81162358532797,120,1
"16694","48",8950,1,3.11774919676619,134,1
"16695","48",9000,1,3.03409072341592,131,1
"16696","48",9050,1,3.10884515539864,127,1
"16697","48",9100,1,3.14675437596734,134,1
"16698","48",9150,1,2.5809911348477,167,1
"16699","48",9200,1,2.64039317338995,169,1
"16700","48",9250,1,2.50420947583545,170,1
"16701","48",9300,1,2.03984729741732,120,1
"16702","48",9300,2,2.15102544916483,3,1
"16703","48",9350,1,2.57782881850851,169,1
"16704","48",9400,1,2.35346052220489,169,1
"16705","48",9450,1,2.16752463706248,171,1
"16706","48",9500,1,1.85522019150726,55,1
"16707","48",9500,2,1.31576678613721,28,1
"16708","48",9550,1,2.8880458375619,121,1
"16709","48",9600,1,2.75662655530472,147,1
"16710","48",9650,1,2.56163930172613,153,1
"16711","48",9700,1,2.50956902188247,153,1
"16712","48",9750,1,2.53068748131277,153,1
"16713","48",9800,1,3.10309236444883,144,1
"16714","48",9850,1,3.23865075764359,145,1
"16715","48",9900,1,3.08394709585302,154,1
"16716","48",9950,1,3.15724099743474,139,1
"16717","49",0,1,2.33783407666156,1,1
"16718","49",0,2,5.0994010981683,1,1
"16719","49",0,3,4.85318370556895,1,1
"16720","49",50,1,4.67194882356388,1,1
"16721","49",50,2,3.8821040235934,1,1
"16722","49",50,3,2.58644675613572,3,1
"16723","49",100,1,2.69566325975631,1,1
"16724","49",100,2,3.46309637463355,1,1
"16725","49",100,3,2.85723047361883,4,1
"16726","49",100,4,3.68495074051201,1,1
"16727","49",150,1,3.19758496632576,4,1
"16728","49",150,2,2.07797347306479,3,1
"16729","49",150,3,3.541979837542,14,1
"16730","49",200,1,3.36928130263884,9,1
"16731","49",200,2,1.9265314543909,3,1
"16732","49",200,3,1.20286260645179,1,1
"16733","49",200,4,2.94950024021389,14,1
"16734","49",250,1,3.45042160635233,16,1
"16735","49",250,2,3.26292734744292,22,1
"16736","49",250,3,3.14343604556174,2,1
"16737","49",300,1,2.81327367042263,17,1
"16738","49",300,2,3.15418280726062,42,1
"16739","49",350,1,2.62952785864099,17,1
"16740","49",350,2,2.97632596544392,43,1
"16741","49",400,1,3.50953514395601,83,1
"16742","49",450,1,2.96277032218159,64,1
"16743","49",450,2,1.85596737014402,10,1
"16744","49",500,1,3.01642651587506,119,1
"16745","49",550,1,2.80280004522518,118,1
"16746","49",600,1,2.75584421086689,117,1
"16747","49",650,1,2.86195726282081,117,1
"16748","49",700,1,3.01495890385244,102,1
"16749","49",700,2,0.516220931385001,1,1
"16750","49",750,1,3.03211805659921,118,1
"16751","49",800,1,3.01087092240502,119,1
"16752","49",850,1,2.79675388384811,91,1
"16753","49",850,2,0.955669046665315,6,1
"16754","49",900,1,3.10002541986509,121,1
"16755","49",950,1,3.23422450430274,120,1
"16756","49",1000,1,3.22717938590117,51,1
"16757","49",1000,2,1.07527338699265,21,1
"16758","49",1050,1,3.2751179414687,120,1
"16759","49",1100,1,3.17414568141647,121,1
"16760","49",1150,1,3.22602238444114,119,1
"16761","49",1200,1,3.32629457778896,120,1
"16762","49",1250,1,3.32910002828339,28,1
"16763","49",1250,2,2.45489697620892,45,1
"16764","49",1300,1,3.09860017255304,120,1
"16765","49",1300,2,2.8979101780421,1,1
"16766","49",1350,1,3.20769359468489,120,1
"16767","49",1350,2,0.195587755240453,1,1
"16768","49",1400,1,3.20323995874588,125,1
"16769","49",1450,1,3.02196741919835,105,1
"16770","49",1450,2,0.713477265281701,6,1
"16771","49",1500,1,3.3913722597611,145,1
"16772","49",1550,1,3.31629421422045,141,1
"16773","49",1600,1,3.28283540701011,139,1
"16774","49",1650,1,3.36355898044641,133,1
"16775","49",1700,1,3.40646433600582,139,1
"16776","49",1750,1,3.32932808929297,141,1
"16777","49",1800,1,3.305943748684,142,1
"16778","49",1850,1,3.41689186066316,132,1
"16779","49",1900,1,3.46078882497137,139,1
"16780","49",1950,1,3.53514488485395,133,1
"16781","49",2000,1,3.43666086784605,117,1
"16782","49",2000,2,0.580565190138025,1,1
"16783","49",2050,1,3.46788001038404,140,1
"16784","49",2100,1,3.32231062178046,134,1
"16785","49",2150,1,3.36315603193454,55,1
"16786","49",2150,2,1.83615973564484,28,1
"16787","49",2200,1,3.11668220319438,140,1
"16788","49",2250,1,3.19641338759501,142,1
"16789","49",2300,1,3.3297380025547,137,1
"16790","49",2350,1,3.40742371278369,145,1
"16791","49",2400,1,3.32673442114628,140,1
"16792","49",2450,1,3.36945594064265,141,1
"16793","49",2500,1,3.20386816012693,144,1
"16794","49",2550,1,2.70264175202198,78,1
"16795","49",2550,2,0.856123103648289,21,1
"16796","49",2600,1,2.57124609651796,55,1
"16797","49",2600,2,2.50579445767003,36,1
"16798","49",2650,1,3.25507816881647,145,1
"16799","49",2700,1,3.13403863440652,146,1
"16800","49",2750,1,3.26588636181988,148,1
"16801","49",2800,1,3.14075338074091,146,1
"16802","49",2850,1,3.20238496245492,147,1
"16803","49",2900,1,3.19702904569098,142,1
"16804","49",2950,1,3.07884783826159,148,1
"16805","49",3000,1,3.14360482421993,147,1
"16806","49",3050,1,2.95524888191683,148,1
"16807","49",3100,1,3.17511544478747,146,1
"16808","49",3150,1,3.0229394217572,148,1
"16809","49",3200,1,3.04604637489459,115,1
"16810","49",3200,2,0.933368343711918,3,1
"16811","49",3250,1,2.62794743841071,184,1
"16812","49",3300,1,2.90176705171363,173,1
"16813","49",3350,1,3.00417181601705,181,1
"16814","49",3400,1,2.79464080571728,181,1
"16815","49",3450,1,2.64877694657761,135,1
"16816","49",3450,2,1.72319823361596,3,1
"16817","49",3500,1,2.99535069035316,185,1
"16818","49",3550,1,2.93187314203018,189,1
"16819","49",3600,1,3.03613176272359,182,1
"16820","49",3650,1,3.1154474247808,179,1
"16821","49",3700,1,3.03875733015589,180,1
"16822","49",3750,1,3.01943179833561,176,1
"16823","49",3800,1,3.05920524394737,171,1
"16824","49",3850,1,3.16534081358636,161,1
"16825","49",3900,1,3.08500024214829,150,1
"16826","49",3950,1,2.34513483650254,155,1
"16827","49",4000,1,2.51224543305714,161,1
"16828","49",4050,1,2.60804201568504,164,1
"16829","49",4100,1,2.50289509835859,164,1
"16830","49",4150,1,2.43743900737107,164,1
"16831","49",4200,1,2.53997518916891,167,1
"16832","49",4250,1,2.88824437521718,169,1
"16833","49",4300,1,1.84509344546623,36,1
"16834","49",4300,2,3.23468971227522,20,1
"16835","49",4350,1,1.93785271660068,78,1
"16836","49",4350,2,2.30437835861452,15,1
"16837","49",4400,1,2.78339485514517,44,1
"16838","49",4400,2,1.73161732643143,15,1
"16839","49",4450,1,2.62114575047824,63,1
"16840","49",4450,2,1.47937089436584,15,1
"16841","49",4500,1,1.77021681274746,45,1
"16842","49",4500,2,1.61886915144022,15,1
"16843","49",4500,3,1.33508885846599,1,1
"16844","49",4550,1,2.2410939486397,64,1
"16845","49",4550,2,1.91722062118659,21,1
"16846","49",4600,1,2.07681368004921,69,1
"16847","49",4600,2,2.28719385954424,21,1
"16848","49",4650,1,2.77585823518852,77,1
"16849","49",4650,2,1.30931164376715,21,1
"16850","49",4700,1,1.99304167948724,78,1
"16851","49",4700,2,1.36807544459908,15,1
"16852","49",4750,1,2.45563667478077,78,1
"16853","49",4750,2,1.1968620421372,21,1
"16854","49",4800,1,2.16547808787078,78,1
"16855","49",4800,2,1.32027022293323,21,1
"16856","49",4850,1,2.12950994785309,78,1
"16857","49",4850,2,2.01978119749531,21,1
"16858","49",4900,1,2.7561148444602,148,1
"16859","49",4950,1,2.66743154121045,78,1
"16860","49",4950,2,1.2673272018224,21,1
"16861","49",5000,1,2.1103303664774,78,1
"16862","49",5000,2,1.22412497181026,15,1
"16863","49",5050,1,2.18431129966307,78,1
"16864","49",5050,2,1.44664479512268,21,1
"16865","49",5100,1,2.18628515170675,78,1
"16866","49",5100,2,1.28421049750771,21,1
"16867","49",5150,1,2.2767012612944,78,1
"16868","49",5150,2,1.31802996121625,21,1
"16869","49",5200,1,2.56620108362532,78,1
"16870","49",5200,2,1.82931482059981,21,1
"16871","49",5250,1,2.54317666264436,78,1
"16872","49",5250,2,0.705955523439355,15,1
"16873","49",5300,1,2.70224661927072,78,1
"16874","49",5300,2,1.70217867056273,15,1
"16875","49",5350,1,2.84606348962394,93,1
"16876","49",5400,1,2.59344765940188,96,1
"16877","49",5450,1,2.69997008296399,97,1
"16878","49",5500,1,2.88440887772631,99,1
"16879","49",5550,1,3.15466288341552,51,1
"16880","49",5550,2,2.09746863228223,21,1
"16881","49",5600,1,2.57437396267474,148,1
"16882","49",5650,1,2.12280538340142,120,1
"16883","49",5650,2,0.489254637177819,1,1
"16884","49",5700,1,2.64053459244206,147,1
"16885","49",5750,1,2.45920055902322,152,1
"16886","49",5800,1,2.46206198160598,152,1
"16887","49",5850,1,2.76252465482906,153,1
"16888","49",5900,1,2.95037081845595,150,1
"16889","49",5950,1,2.73711109776808,140,1
"16890","49",6000,1,2.92500317726155,130,1
"16891","49",6050,1,3.03506789430016,137,1
"16892","49",6100,1,2.75689847956436,99,1
"16893","49",6100,2,0.829419567935885,3,1
"16894","49",6150,1,2.91689285689512,158,1
"16895","49",6200,1,2.93712000372438,166,1
"16896","49",6250,1,3.04755343654269,154,1
"16897","49",6300,1,3.13911400261882,140,1
"16898","49",6350,1,2.81869164059586,132,1
"16899","49",6400,1,2.71747383567596,123,1
"16900","49",6450,1,2.70908683871952,112,1
"16901","49",6500,1,2.54524988449308,100,1
"16902","49",6550,1,2.44574725469281,89,1
"16903","49",6550,2,1.19600444757745,15,1
"16904","49",6600,1,2.37372952958295,91,1
"16905","49",6600,2,1.03084223087429,15,1
"16906","49",6650,1,2.76672007051871,177,1
"16907","49",6700,1,2.50484810908502,190,1
"16908","49",6750,1,2.8191494347828,183,1
"16909","49",6800,1,2.9397686311059,182,1
"16910","49",6850,1,3.1168756789732,181,1
"16911","49",6900,1,2.16287758895986,120,1
"16912","49",6900,2,1.35735203857084,6,1
"16913","49",6950,1,2.89777669750933,145,1
"16914","49",7000,1,2.59648051525896,139,1
"16915","49",7050,1,2.53416723965096,128,1
"16916","49",7100,1,2.04478390690559,116,1
"16917","49",7150,1,1.9759371651703,117,1
"16918","49",7200,1,2.26388943381842,111,1
"16919","49",7250,1,2.41492440599823,118,1
"16920","49",7300,1,2.27888030021943,119,1
"16921","49",7350,1,2.16078150494316,120,1
"16922","49",7400,1,2.28266611845444,119,1
"16923","49",7450,1,2.22223303063126,101,1
"16924","49",7500,1,2.22270416328523,106,1
"16925","49",7550,1,2.29050150545751,107,1
"16926","49",7600,1,1.51844587161025,10,1
"16927","49",7600,2,2.18020401395885,56,1
"16928","49",7650,1,2.55913451053887,108,1
"16929","49",7700,1,1.82676570585255,78,1
"16930","49",7700,2,2.20922599005978,21,1
"16931","49",7750,1,1.68609411609896,100,1
"16932","49",7800,1,1.86313495534442,78,1
"16933","49",7800,2,2.13786473385165,21,1
"16934","49",7850,1,2.40243141396933,76,1
"16935","49",7850,2,1.60558957158356,21,1
"16936","49",7900,1,2.90860398520621,138,1
"16937","49",7950,1,1.72181984538854,15,1
"16938","49",7950,2,2.15617830737384,66,1
"16939","49",7950,3,0.323514760096042,1,1
"16940","49",8000,1,2.53133569429405,151,1
"16941","49",8000,2,1.65888608710785,1,1
"16942","49",8050,1,2.37263640022943,119,1
"16943","49",8050,2,1.44322349274116,1,1
"16944","49",8050,3,1.56412877347103,1,1
"16945","49",8100,1,3.0749171082958,103,1
"16946","49",8100,2,4.39378233996099,3,1
"16947","49",8150,1,2.85759810362018,124,1
"16948","49",8150,2,1.39608421665743,1,1
"16949","49",8200,1,2.77011281412805,131,1
"16950","49",8200,2,1.35594607562395,1,1
"16951","49",8250,1,2.86755613933249,115,1
"16952","49",8250,2,1.30925756442344,1,1
"16953","49",8300,1,2.72516586752907,127,1
"16954","49",8300,2,1.35787370546748,1,1
"16955","49",8350,1,2.93765705790082,123,1
"16956","49",8400,1,2.82569176904378,90,1
"16957","49",8400,2,1.61205775041976,6,1
"16958","49",8450,1,3.22166919355656,134,1
"16959","49",8500,1,3.18806864365776,136,1
"16960","49",8550,1,3.11833310998442,112,1
"16961","49",8550,2,2.05648493359856,3,1
"16962","49",8600,1,3.13069613546231,137,1
"16963","49",8650,1,3.24737607170694,129,1
"16964","49",8700,1,2.02909330741736,15,1
"16965","49",8700,2,2.54503020760736,6,1
"16966","49",8700,3,3.11182289471761,36,1
"16967","49",8750,1,3.08600400548725,126,1
"16968","49",8800,1,3.02914316114448,127,1
"16969","49",8850,1,2.57170544824644,171,1
"16970","49",8900,1,2.32199001539168,171,1
"16971","49",8950,1,1.85382707717599,92,1
"16972","49",8950,2,3.245400677694,10,1
"16973","49",9000,1,2.31866411715242,135,1
"16974","49",9000,2,0.469282007978907,3,1
"16975","49",9050,1,2.71871978113833,190,1
"16976","49",9100,1,2.87168561429596,179,1
"16977","49",9150,1,2.79471822898779,173,1
"16978","49",9200,1,3.0551959748751,158,1
"16979","49",9250,1,2.93953487024215,150,1
"16980","49",9300,1,2.91163696176093,137,1
"16981","49",9350,1,1.50109355989413,55,1
"16982","49",9350,2,2.36009304610941,22,1
"16983","49",9400,1,2.40970663399812,112,1
"16984","49",9450,1,2.06779266772072,111,1
"16985","49",9500,1,1.99765283486301,112,1
"16986","49",9550,1,2.10205627393544,110,1
"16987","49",9600,1,2.35006038139866,111,1
"16988","49",9650,1,1.47177763912635,45,1
"16989","49",9650,2,2.56843294344115,26,1
"16990","49",9700,1,2.44426465141894,108,1
"16991","49",9750,1,2.34000771665568,108,1
"16992","49",9800,1,3.14524727368868,114,1
"16993","49",9850,1,3.00916084027218,151,1
"16994","49",9900,1,3.08792329737962,154,1
"16995","49",9950,1,3.06110533089596,155,1
"16996","50",0,1,4.87059552929618,1,1
"16997","50",0,2,3.03763561014155,1,1
"16998","50",50,1,3.16247108541673,6,1
"16999","50",50,2,3.96744040924456,3,1
"17000","50",50,3,5.07384920942671,1,1
"17001","50",50,4,2.18397252958914,1,1
"17002","50",100,1,1.78222585790274,3,1
"17003","50",100,2,3.51461933575869,13,1
"17004","50",100,3,5.40467001767915,1,1
"17005","50",150,1,1.63356965944856,3,1
"17006","50",150,2,3.6046096526908,3,1
"17007","50",150,3,0.0514995145608216,1,1
"17008","50",150,4,3.30520882959431,6,1
"17009","50",200,1,1.47421216436226,3,1
"17010","50",200,2,3.09081350950483,20,1
"17011","50",200,3,0.342514583631124,1,1
"17012","50",250,1,1.43611088646282,3,1
"17013","50",250,2,3.14766520982844,24,1
"17014","50",250,3,0.324083955172113,1,1
"17015","50",300,1,2.50788578622348,4,1
"17016","50",300,2,3.19643265698728,25,1
"17017","50",300,3,0.324047604527487,1,1
"17018","50",350,1,2.43357776682324,4,1
"17019","50",350,2,2.97398749879234,26,1
"17020","50",350,3,0.324134108047887,1,1
"17021","50",350,4,4.72022991389191,1,1
"17022","50",400,1,1.33913817695789,3,1
"17023","50",400,2,2.91884839362665,26,1
"17024","50",400,3,0.324134108047887,1,1
"17025","50",400,4,3.59260192200583,1,1
"17026","50",450,1,2.27727060990594,4,1
"17027","50",450,2,3.13157349301662,29,1
"17028","50",450,3,0.324134108047888,1,1
"17029","50",450,4,3.45596333313883,1,1
"17030","50",500,1,3.05884601939923,6,1
"17031","50",500,2,2.8102908577217,28,1
"17032","50",500,3,0.324083955172113,1,1
"17033","50",500,4,3.29259043307849,1,1
"17034","50",550,1,3.23253374954372,8,1
"17035","50",550,2,2.62103487147813,26,1
"17036","50",550,3,0.324134108047887,1,1
"17037","50",600,1,3.61306674702138,10,1
"17038","50",600,2,2.83726282930223,28,1
"17039","50",600,3,0.32413410804789,1,1
"17040","50",650,1,3.72884471711938,11,1
"17041","50",650,2,2.75643365608679,28,1
"17042","50",650,3,0.324083955172113,1,1
"17043","50",650,4,4.28593208648948,1,1
"17044","50",700,1,3.67786299777692,12,1
"17045","50",700,2,3.03515327154227,31,1
"17046","50",700,3,0.324134108047888,1,1
"17047","50",700,4,4.22571266888793,1,1
"17048","50",750,1,3.42111098194376,12,1
"17049","50",750,2,2.94442679121065,32,1
"17050","50",750,3,0.324134108047887,1,1
"17051","50",750,4,4.164461248469,1,1
"17052","50",800,1,3.29175830829604,12,1
"17053","50",800,2,2.93390273019094,32,1
"17054","50",800,3,0.324134108047891,1,1
"17055","50",800,4,4.10376856681758,1,1
"17056","50",850,1,3.21541124536809,12,1
"17057","50",850,2,2.77663905455104,32,1
"17058","50",850,3,0.324134108047888,1,1
"17059","50",850,4,4.041882286757,1,1
"17060","50",900,1,3.33777049862429,84,1
"17061","50",900,2,0.324083955172113,1,1
"17062","50",900,3,3.98077889112168,1,1
"17063","50",950,1,2.99502199366892,93,1
"17064","50",950,2,0.324134108047887,1,1
"17065","50",950,3,3.91869175235818,1,1
"17066","50",1000,1,2.95387983019314,97,1
"17067","50",1000,2,0.324134108047887,1,1
"17068","50",1050,1,2.78056550937389,94,1
"17069","50",1050,2,0.324083955172111,1,1
"17070","50",1050,3,3.7083561479448,1,1
"17071","50",1100,1,2.90197344251495,95,1
"17072","50",1100,2,0.324134108047888,1,1
"17073","50",1150,1,2.15230329392595,61,1
"17074","50",1150,2,1.13603932654937,10,1
"17075","50",1150,3,0.324134108047891,1,1
"17076","50",1200,1,2.75695966966199,92,1
"17077","50",1200,2,0.324134108047887,1,1
"17078","50",1250,1,1.96789629376512,63,1
"17079","50",1250,2,1.57800966715951,10,1
"17080","50",1250,3,0.324134108047888,1,1
"17081","50",1300,1,2.71760527934513,94,1
"17082","50",1300,2,0.324083955172113,1,1
"17083","50",1350,1,2.52664937660092,92,1
"17084","50",1350,2,0.324134108047891,1,1
"17085","50",1400,1,1.84632042143495,22,1
"17086","50",1400,2,2.90247871234745,33,1
"17087","50",1400,3,0.324134108047887,1,1
"17088","50",1450,1,2.47975486463398,94,1
"17089","50",1450,2,0.324134108047888,1,1
"17090","50",1500,1,2.45799999248538,98,1
"17091","50",1500,2,0.324134108047888,1,1
"17092","50",1550,1,2.41485074594874,92,1
"17093","50",1550,2,0.324083955172114,1,1
