"","numPred","behaviorSpaceRun","tick","compID","compSize"
"499",1,"2",400,2,10
"500",1,"2",450,1,9
"501",1,"2",450,2,10
"502",1,"2",500,1,9
"503",1,"2",500,2,10
"504",1,"2",550,1,9
"505",1,"2",550,2,10
"506",1,"2",600,1,19
"507",1,"2",650,1,19
"508",1,"2",700,1,12
"509",1,"2",700,2,7
"510",1,"2",750,1,19
"511",1,"2",800,1,8
"512",1,"2",800,2,11
"513",1,"2",850,1,19
"514",1,"2",900,1,4
"515",1,"2",900,2,15
"516",1,"2",950,1,19
"517",1,"2",1000,1,2
"518",1,"2",1000,2,17
"519",1,"2",1050,1,8
"520",1,"2",1050,2,11
"521",1,"2",1100,1,19
"522",1,"2",1150,1,19
"523",1,"2",1200,1,19
"524",1,"2",1250,1,19
"525",1,"2",1300,1,19
"526",1,"2",1350,1,19
"527",1,"2",1400,1,19
"528",1,"2",1450,1,18
"529",1,"2",1450,2,2
"530",1,"2",1500,1,20
"531",1,"2",1550,1,20
"532",1,"2",1600,1,20
"533",1,"2",1650,1,20
"534",1,"2",1700,1,20
"535",1,"2",1750,1,20
"536",1,"2",1800,1,20
"537",1,"2",1850,1,20
"538",1,"2",1900,1,20
"539",1,"2",1950,1,20
"540",1,"2",2000,1,20
"541",1,"2",2050,1,20
"542",1,"2",2100,1,10
"543",1,"2",2100,2,10
"544",1,"2",2150,1,20
"545",1,"2",2200,1,20
"546",1,"2",2250,1,20
"547",1,"2",2300,1,20
"548",1,"2",2350,1,20
"549",1,"2",2400,1,3
"550",1,"2",2400,2,17
"551",1,"2",2450,1,20
"552",1,"2",2500,1,7
"553",1,"2",2500,2,13
"554",1,"2",2550,1,12
"555",1,"2",2550,2,8
"556",1,"2",2600,1,12
"557",1,"2",2600,2,8
"558",1,"2",2650,1,12
"559",1,"2",2650,2,8
"560",1,"2",2700,1,12
"561",1,"2",2700,2,8
"562",1,"2",2750,1,12
"563",1,"2",2750,2,8
"564",1,"2",2800,1,12
"565",1,"2",2800,2,8
"566",1,"2",2850,1,12
"567",1,"2",2850,2,8
"568",1,"2",2900,1,12
"569",1,"2",2900,2,8
"570",1,"2",2950,1,12
"571",1,"2",2950,2,8
"572",1,"2",3000,1,12
"573",1,"2",3000,2,8
"574",1,"2",3050,1,12
"575",1,"2",3050,2,8
"576",1,"2",3100,1,12
"577",1,"2",3100,2,8
"578",1,"2",3150,1,6
"579",1,"2",3150,2,8
"580",1,"2",3150,3,6
"581",1,"2",3200,1,12
"582",1,"2",3200,2,8
"583",1,"2",3250,1,12
"584",1,"2",3250,2,8
"585",1,"2",3300,1,12
"586",1,"2",3300,2,8
"587",1,"2",3350,1,12
