"","compID","mean_within_dist","n_pairs","numPred","behaviorSpaceRun","tick"
"413",3,2.78789675072241,10,1,"2",300
"414",1,1.10893901345957,3,1,"2",350
"415",2,3.63517156047631,14,1,"2",350
"416",3,3.01443895907515,10,1,"2",350
"417",4,3.41859328413484,5,1,"2",350
"418",1,2.785558920348,18,1,"2",400
"419",2,3.17209072519492,36,1,"2",400
"420",1,2.86631032315096,16,1,"2",450
"421",2,3.07850378139661,36,1,"2",450
"422",1,2.6534580562134,21,1,"2",500
"423",2,3.00409140897976,38,1,"2",500
"424",1,2.62019956557213,20,1,"2",550
"425",2,2.93163453474715,27,1,"2",550
"426",3,4.16178088442916,1,1,"2",550
"427",1,2.80547506837994,23,1,"2",600
"428",2,2.96260373662719,39,1,"2",600
"429",1,3.18069323947161,27,1,"2",650
"430",2,2.92645596048361,40,1,"2",650
"431",1,2.71994615896275,36,1,"2",700
"432",2,2.99065650938281,41,1,"2",700
"433",1,2.953548920266,84,1,"2",750
"434",1,2.88738676304688,82,1,"2",800
"435",1,2.8780435929172,82,1,"2",850
"436",1,2.47974855371246,28,1,"2",900
"437",2,2.93285669443711,45,1,"2",900
"438",1,2.62075746525346,81,1,"2",950
"439",1,2.57529062724153,80,1,"2",1000
"440",1,2.27937077394075,15,1,"2",1050
"441",2,2.72475921443078,50,1,"2",1050
"442",1,2.54328481868473,80,1,"2",1100
"443",1,2.5986531738887,81,1,"2",1150
"444",1,2.62139912439161,53,1,"2",1200
"445",2,2.35723147776131,10,1,"2",1200
"446",1,2.41824736416292,79,1,"2",1250
"447",1,2.53064309731065,75,1,"2",1300
"448",1,2.1892618574205,33,1,"2",1350
"449",2,1.7526342029185,38,1,"2",1350
"450",1,2.1667556560683,78,1,"2",1400
"451",1,2.13941597291363,79,1,"2",1450
"452",1,1.44496762866149,28,1,"2",1500
"453",2,2.13030979477822,47,1,"2",1500
"454",1,1.10938613558219,15,1,"2",1550
"455",2,1.9548820973223,45,1,"2",1550
"456",3,0.0917266591564298,1,1,"2",1550
"457",4,0.124177453670141,1,1,"2",1550
"458",1,1.34383985901,28,1,"2",1600
"459",2,1.78506717316373,45,1,"2",1600
"460",3,0.834110064679716,1,1,"2",1600
"461",1,1.41983783206536,28,1,"2",1650
"462",2,2.04955325179447,45,1,"2",1650
"463",3,0.815415722193289,1,1,"2",1650
"464",1,1.70779402886689,28,1,"2",1700
"465",2,1.73234788182746,47,1,"2",1700
"466",1,1.32192337130997,28,1,"2",1750
"467",2,2.11974421084641,24,1,"2",1750
"468",3,1.85326193878264,3,1,"2",1750
"469",1,1.69494366996926,28,1,"2",1800
"470",2,1.91826115541952,48,1,"2",1800
"471",1,1.92976643694765,26,1,"2",1850
"472",2,1.88358133398092,39,1,"2",1850
"473",1,2.56522413307612,85,1,"2",1900
"474",1,2.37267998746494,85,1,"2",1950
"475",1,2.16995289198965,85,1,"2",2000
"476",1,2.22304878446316,83,1,"2",2050
"477",1,2.35755989832702,76,1,"2",2100
"478",1,2.41369134825341,79,1,"2",2150
"479",1,2.69070128031279,84,1,"2",2200
"480",2,2.22207767424387,3,1,"2",2200
"481",1,2.50146647811733,89,1,"2",2250
"482",2,2.15401177505293,3,1,"2",2250
"483",1,3.23350081490454,115,1,"2",2300
"484",1,3.33434169536165,126,1,"2",2350
"485",1,3.23538509167211,120,1,"2",2400
"486",1,3.39988244332259,131,1,"2",2450
"487",1,3.43364806444753,114,1,"2",2500
"488",2,2.10803074211204,4,1,"2",2500
"489",1,3.29844577566457,131,1,"2",2550
"490",1,3.24673273467981,112,1,"2",2600
"491",2,0.686325003187266,1,1,"2",2600
"492",1,3.16719662091421,129,1,"2",2650
"493",1,3.05348194102064,125,1,"2",2700
"494",1,2.89160915605341,119,1,"2",2750
"495",2,2.11335253220322,6,1,"2",2750
"496",1,2.9152099917593,119,1,"2",2800
"497",2,2.10424085267711,6,1,"2",2800
"498",1,2.85232576670733,119,1,"2",2850
"499",2,1.26625937440175,6,1,"2",2850
"500",1,2.78538468386578,120,1,"2",2900
"501",2,1.24126924707446,6,1,"2",2900
"502",1,2.5251113902369,120,1,"2",2950
"503",2,1.26273121274011,6,1,"2",2950
"504",1,2.33593392982591,120,1,"2",3000
"505",2,1.51236651864507,6,1,"2",3000
"506",1,2.53513390584696,120,1,"2",3050
"507",2,0.905709345514487,6,1,"2",3050
"508",1,3.00688934708162,148,1,"2",3100
"509",1,2.77116349522596,187,1,"2",3150
"510",1,2.51326732960893,171,1,"2",3200
"511",1,2.78889504860097,169,1,"2",3250
"512",1,2.44816363960008,28,1,"2",3300
"513",2,1.69535194544526,55,1,"2",3300
"514",1,3.05389661573146,153,1,"2",3350
"515",1,2.66206989464956,91,1,"2",3400
"516",2,1.60362725329967,10,1,"2",3400
"517",1,2.7153594370114,138,1,"2",3450
"518",1,2.89062672358642,113,1,"2",3500
"519",1,2.91275323186171,128,1,"2",3550
"520",1,2.4654477082713,112,1,"2",3600
"521",1,2.30026659306784,96,1,"2",3650
"522",1,2.91759446451771,108,1,"2",3700
"523",2,1.78740798084824,1,1,"2",3700
"524",1,2.28353890136291,120,1,"2",3750
"525",2,0.313753183250782,1,1,"2",3750
"526",1,2.36878513092275,119,1,"2",3800
"527",2,0.313882079768817,1,1,"2",3800
"528",1,2.24542403292451,120,1,"2",3850
"529",2,0.313846730108822,1,1,"2",3850
"530",1,2.75132246017469,118,1,"2",3900
"531",2,0.313753183250779,1,1,"2",3900
"532",1,2.55581091937221,120,1,"2",3950
"533",2,0.659111599048295,1,1,"2",3950
"534",1,3.05408232727913,116,1,"2",4000
"535",2,0.642427287714337,1,1,"2",4000
"536",1,2.91754597758819,113,1,"2",4050
"537",2,0.601246047804059,1,1,"2",4050
"538",1,2.77165529571281,109,1,"2",4100
"539",2,0.575072256329588,1,1,"2",4100
"540",1,2.47224539967641,105,1,"2",4150
"541",2,0.540016435327507,3,1,"2",4150
"542",1,2.99397176118852,3,1,"2",4200
"543",2,0.44379512103049,3,1,"2",4200
"544",3,3.90684046803004,29,1,"2",4200
"545",4,3.28153158309906,3,1,"2",4200
"546",1,2.02312238033189,3,1,"2",4250
"547",2,0.644705565129021,3,1,"2",4250
"548",3,3.14700324479836,59,1,"2",4250
"549",1,2.95712529922724,6,1,"2",4300
"550",2,0.405985385371613,3,1,"2",4300
"551",3,2.69430318533053,61,1,"2",4300
"552",1,1.40561914517935,3,1,"2",4350
"553",2,0.582525555134744,3,1,"2",4350
"554",3,2.64108790203161,62,1,"2",4350
"555",1,1.33609554736805,3,1,"2",4400
"556",2,1.34014150264484,6,1,"2",4400
"557",3,3.01017086127512,21,1,"2",4400
"558",4,3.43865258358024,6,1,"2",4400
"559",1,1.15167281549067,3,1,"2",4450
"560",2,0.77454638616384,6,1,"2",4450
"561",3,1.6895793434078,28,1,"2",4450
"562",4,2.44413399590151,6,1,"2",4450
"563",1,0.944981892271278,3,1,"2",4500
"564",2,1.14348167825672,6,1,"2",4500
"565",3,1.37124759381327,28,1,"2",4500
"566",4,2.17074996999965,6,1,"2",4500
"567",1,0.93463639518246,3,1,"2",4550
"568",2,0.83100913627112,6,1,"2",4550
"569",3,1.07142753508545,28,1,"2",4550
"570",4,1.96364561616615,6,1,"2",4550
"571",1,1.02960046836765,3,1,"2",4600
"572",2,0.717833516965961,6,1,"2",4600
"573",3,1.38596803281417,28,1,"2",4600
"574",4,1.85512123104009,6,1,"2",4600
"575",1,2.17003467569123,12,1,"2",4650
"576",2,1.13213824950622,6,1,"2",4650
"577",3,0.916173100538766,21,1,"2",4650
"578",1,2.69952793634422,27,1,"2",4700
"579",2,1.07509439811805,28,1,"2",4700
"580",1,3.05422195643594,128,1,"2",4750
"581",1,2.79853172794214,140,1,"2",4800
"582",1,2.11149767421892,153,1,"2",4850
"583",1,2.68158014308092,137,1,"2",4900
"584",1,2.36958064310452,149,1,"2",4950
"585",1,2.45197422850247,145,1,"2",5000
"586",1,2.50034852318305,148,1,"2",5050
"587",1,2.70398254557195,151,1,"2",5100
"588",1,2.81926024889674,144,1,"2",5150
"589",1,2.49991330298854,3,1,"2",5200
"590",2,2.89134351222668,80,1,"2",5200
"591",3,2.69178924137831,1,1,"2",5200
"592",1,2.81242149269525,104,1,"2",5250
"593",2,2.62828183039795,1,1,"2",5250
"594",1,2.68705013387998,114,1,"2",5300
"595",1,1.9048737022302,108,1,"2",5350
"596",1,2.74344063584994,124,1,"2",5400
"597",1,2.55658415222974,124,1,"2",5450
"598",1,2.40677463050391,121,1,"2",5500
"599",1,2.8092885657372,142,1,"2",5550
"600",1,2.79825543694285,147,1,"2",5600
"601",1,3.06383891148045,148,1,"2",5650
"602",1,2.95457078397755,136,1,"2",5700
"603",1,2.72016803473605,151,1,"2",5750
"604",1,2.90463271647618,154,1,"2",5800
